,SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,ANO_INGRESSO,IDADE_INGRESSO,APROVACAO
2174,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,9.9,7,2010,0,1
2175,1,0.0,1,2009,0,0,0,1,0,0,0,0,0,9.5,8,2010,0,1
2176,0,0.0,6,2004,0,0,0,1,1,0,0,0,0,9.8,14,2010,1,1
2177,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,7.8,13,2010,0,1
2178,1,0.0,1,2009,0,0,1,1,0,0,0,0,0,4.0,61,2010,0,0
2179,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,7.7,16,2010,0,1
2180,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,7.8,14,2010,0,1
2181,0,0.0,1,2007,0,0,1,0,0,0,0,0,0,6.0,0,2015,1,1
2182,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,6.0,19,2010,1,0
2183,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.9,18,2010,0,1
2185,0,0.0,1,2015,0,0,0,1,0,0,0,0,0,8.0,4,2015,1,1
2186,0,4.0,1,2001,0,0,1,0,1,0,0,0,0,9.3,2,2011,1,1
2187,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,5.9,0,2011,1,0
2188,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,5.9,0,2011,1,0
2189,0,3.0,1,1993,1,0,1,1,0,1,1,1,1,5.0,0,2011,2,0
2190,0,4.0,1,2009,0,0,1,1,1,1,1,1,1,6.9,0,2011,1,1
2191,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,8.6,0,2011,1,1
2192,1,4.0,6,2006,0,0,1,0,1,1,1,1,1,7.4,0,2011,1,1
2193,1,4.0,6,2006,0,0,1,0,1,1,1,1,1,7.4,0,2011,1,1
2194,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,9.4,0,2011,0,1
2195,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,9.4,0,2011,0,1
2196,0,4.0,4,2008,0,0,1,0,1,1,1,1,1,7.6,0,2011,1,1
2197,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,9.2,2,2011,0,1
2198,1,0.0,6,2010,0,0,1,0,0,0,0,0,0,8.9,2,2011,0,1
2199,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.8,7,2011,0,1
2200,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.8,7,2011,0,1
2201,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.8,7,2011,0,1
2203,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,7.6,17,2011,1,1
2204,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,7.6,17,2011,1,1
2205,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,9.0,9,2011,0,1
2206,1,3.0,1,2009,0,0,1,1,1,1,1,1,1,7.7,14,2011,0,1
2207,1,2.0,6,2008,0,0,1,0,1,0,0,0,0,8.7,0,2015,1,1
2208,0,4.0,6,2007,0,0,1,0,1,1,1,1,1,8.6,5,2011,0,1
2209,1,0.0,1,2010,0,0,1,1,1,0,0,0,0,3.6,40,2011,0,0
2210,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,9.2,14,2011,0,1
2211,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,9.2,14,2011,0,1
2212,1,0.0,2,2010,0,0,1,0,0,0,0,0,0,4.7,16,2011,1,0
2213,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,9.6,6,2011,0,1
2214,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,9.6,6,2011,0,1
2215,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,8.6,8,2011,0,1
2216,0,0.0,6,2009,0,0,0,1,0,1,1,1,1,9.7,9,2011,0,1
2217,0,0.0,6,2010,0,0,0,0,0,1,1,1,1,9.7,8,2011,0,1
2218,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,0.0,56,2011,1,0
2219,0,2.0,7,2005,0,0,0,1,0,0,0,0,0,7.0,15,2011,1,1
2220,1,2.0,1,2006,1,0,1,1,0,1,1,1,1,3.2,8,2011,1,0
2221,1,2.0,1,2006,1,0,1,1,0,1,1,1,1,7.4,23,2011,1,0
2222,1,2.0,1,2006,1,0,1,1,0,1,1,1,1,6.8,8,2011,1,1
2223,0,0.0,6,2010,0,0,0,1,0,1,1,1,1,8.9,11,2011,0,1
2224,0,4.0,1,2010,0,0,1,1,1,1,1,1,1,0.0,68,2014,1,0
2225,1,4.0,6,2009,0,0,1,0,1,0,0,0,0,0.0,4,2011,0,0
2226,1,4.0,2,2010,0,0,1,0,1,0,0,0,0,9.3,4,2011,0,1
2227,1,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.2,16,2011,0,1
2228,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,7.8,8,2012,0,1
2229,0,0.0,6,2010,0,0,1,1,0,1,1,1,1,7.8,8,2012,0,1
2230,0,0.0,1,2008,0,0,1,0,1,0,0,0,0,7.8,0,2014,1,1
2231,1,4.0,6,2010,0,3,1,1,1,1,1,1,1,7.8,6,2011,0,1
2232,1,4.0,6,2010,0,3,1,1,1,1,1,1,1,7.8,6,2011,0,1
2234,1,5.0,6,2010,0,0,1,1,0,1,1,1,1,8.5,0,2011,0,1
2235,0,0.0,1,2010,0,0,1,1,0,0,0,0,0,8.4,2,2011,0,1
2236,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,8.5,2,2011,0,1
2237,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,8.5,2,2011,0,1
2238,0,0.0,2,2010,0,0,0,1,0,1,1,1,1,8.5,2,2011,0,1
2239,1,0.0,1,2006,0,0,1,0,1,0,0,0,0,0.0,0,2015,1,0
2240,1,0.0,1,2006,0,0,1,0,1,0,0,0,0,0.0,40,2011,1,0
2241,1,0.0,6,2010,0,0,0,0,0,0,0,0,0,8.0,8,2011,0,1
2242,1,0.0,1,2006,0,0,1,0,1,0,0,0,0,1.7,20,2011,1,0
2243,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,8.4,2,2011,0,1
2244,1,0.0,1,2009,0,0,1,0,0,0,0,0,0,9.4,2,2011,0,1
2245,0,0.0,6,2006,0,0,1,0,0,1,1,1,1,8.9,0,2011,1,1
2246,1,4.0,6,2009,0,0,1,0,1,0,0,0,0,8.0,0,2011,0,1
2247,1,4.0,4,2007,0,0,1,1,1,1,1,1,1,8.7,0,2011,1,1
2248,1,4.0,4,2007,0,0,1,1,1,1,1,1,1,8.7,0,2011,1,1
2250,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,8.7,0,2011,1,1
2251,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,8.7,0,2011,1,1
2252,0,5.0,1,2008,0,0,1,1,0,0,0,0,0,8.8,0,2011,1,1
2253,0,4.0,6,2009,0,0,1,0,1,1,1,1,1,6.7,6,2011,0,1
2254,0,4.0,1,2009,0,0,1,1,0,1,1,1,1,8.7,0,2011,0,1
2255,0,0.0,1,2010,0,0,1,0,0,0,0,0,0,8.6,2,2011,0,1
2257,1,0.0,1,2005,0,0,1,0,0,1,1,1,1,3.4,22,2011,1,0
2259,0,0.0,1,2009,0,0,1,1,0,0,0,0,0,8.6,0,2011,0,1
2260,0,0.0,6,2010,0,0,1,0,1,0,0,0,0,7.7,0,2014,1,1
2261,1,4.0,1,2011,0,0,0,1,1,0,0,0,0,8.0,0,2012,0,1
2263,1,3.0,1,2011,0,0,1,1,1,1,1,1,1,6.2,10,2012,0,1
2264,1,3.0,1,2011,0,0,1,1,1,1,1,1,1,6.2,10,2012,0,1
2265,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,8.2,0,2013,1,1
2266,0,4.0,6,2011,0,0,1,1,0,0,0,0,0,7.6,0,2013,0,1
2267,1,4.0,1,2000,1,0,1,0,0,0,0,0,0,6.3,16,2012,2,1
2269,0,4.0,6,2011,0,0,1,0,0,0,0,0,0,8.3,4,2012,0,1
2270,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.6,0,2012,1,1
2271,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.6,0,2012,1,1
2272,0,4.0,6,2009,0,0,1,1,0,0,0,0,0,7.0,0,2012,1,1
2273,1,4.0,1,1998,0,0,1,0,0,0,0,0,0,1.4,36,2012,2,0
2274,0,4.0,6,2005,0,0,1,1,1,1,1,1,1,7.6,0,2012,1,1
2275,1,4.0,6,2001,0,0,1,0,0,0,0,0,0,6.4,4,2012,1,1
2276,1,6.0,2,2007,1,0,1,1,0,1,1,1,1,8.7,14,2012,2,1
2277,1,4.0,6,2007,0,1,1,1,0,1,1,1,1,6.0,10,2012,2,1
2278,1,4.0,6,2009,0,0,1,0,0,1,1,1,1,7.7,0,2012,1,1
2279,0,4.0,1,2008,0,0,1,1,0,1,1,1,1,6.6,0,2012,1,1
2281,1,3.0,1,2010,0,0,1,1,0,0,0,0,0,9.3,0,2013,1,1
2282,1,3.0,1,2003,0,2,1,1,1,0,0,0,0,8.3,6,2012,2,1
2283,0,0.0,1,2011,0,0,1,0,1,0,0,0,0,9.4,2,2012,0,1
2285,1,0.0,6,2011,0,0,1,0,1,0,0,0,0,1.4,2,2012,0,0
2286,0,0.0,1,2011,0,0,0,0,1,0,0,0,0,8.9,6,2012,0,1
2287,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,6.0,6,2012,1,1
2288,0,0.0,6,2006,0,0,1,1,1,1,1,1,1,6.0,6,2012,1,1
2289,0,0.0,1,2008,0,0,1,1,1,0,0,0,0,7.9,8,2012,1,1
2290,1,0.0,6,2011,0,0,1,0,0,0,0,0,0,7.9,6,2012,0,1
2291,0,0.0,6,2011,0,0,0,1,0,0,0,0,0,9.6,4,2012,0,1
2292,1,0.0,6,2011,0,0,1,0,1,0,0,0,0,2.6,12,2012,0,0
2293,1,0.0,2,2005,0,0,1,1,1,0,0,0,0,7.7,10,2012,1,1
2294,1,0.0,6,2011,0,0,1,0,0,0,0,0,0,7.8,10,2012,0,1
2295,0,2.0,1,2007,0,0,0,0,0,1,1,1,1,9.8,10,2012,1,1
2296,1,0.0,6,2010,0,0,1,0,0,0,0,0,0,6.0,10,2012,1,1
2297,1,0.0,1,2005,0,0,1,0,1,0,0,0,0,7.4,16,2012,1,1
2298,0,4.0,6,2010,0,0,1,1,1,1,1,1,1,8.3,0,2015,1,1
2299,0,0.0,6,2005,0,0,1,0,0,0,0,0,0,6.4,6,2012,1,1
2300,0,0.0,1,2011,0,0,1,1,0,0,0,0,0,9.7,4,2012,0,1
2301,0,3.0,6,2008,0,0,0,1,0,0,0,0,0,3.4,6,2012,1,0
2302,0,3.0,6,2008,0,0,0,1,0,0,0,0,0,9.4,0,2012,1,1
2303,0,0.0,1,2011,0,0,1,1,1,0,0,0,0,7.3,8,2012,0,1
2304,0,0.0,6,2011,0,0,1,0,0,0,0,0,0,9.5,0,2012,0,1
2305,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,9.6,2,2012,0,1
2306,0,0.0,1,2009,0,0,1,0,0,1,1,1,1,8.2,10,2012,1,1
2307,0,0.0,1,2012,0,0,1,1,0,1,1,1,1,0.0,24,2015,1,0
2308,0,4.0,1,2006,0,0,0,0,0,0,0,0,0,6.2,10,2012,1,1
2309,0,0.0,1,2012,0,0,1,1,0,1,1,1,1,3.0,8,2015,1,0
2310,1,0.0,1,2011,0,0,1,0,0,0,0,0,0,0.0,42,2013,0,0
2311,1,0.0,2,2007,0,0,0,0,1,0,0,0,0,7.6,0,2012,1,1
2312,1,0.0,1,2011,0,0,1,0,0,0,0,0,0,0.0,6,2012,0,0
2313,0,0.0,1,2011,0,0,1,0,0,1,1,1,1,6.0,0,2012,0,1
2314,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,9.4,0,2012,1,1
2315,1,0.0,1,2009,0,0,1,0,0,1,1,1,1,6.0,0,2014,1,1
2316,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,9.4,0,2012,1,1
2317,0,4.0,2,2001,0,0,1,0,1,0,0,0,0,6.0,0,2012,1,1
2318,1,4.0,6,2004,0,0,1,1,1,1,1,1,1,6.0,0,2012,1,1
2319,1,4.0,6,2004,0,0,1,1,1,1,1,1,1,6.0,0,2012,1,1
2320,0,0.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,0,2012,1,0
2321,0,0.0,6,2008,0,0,1,1,0,1,1,1,1,7.0,8,2012,1,1
2322,0,0.0,6,2011,0,0,1,0,1,0,0,0,0,5.0,0,2012,0,0
2323,0,0.0,6,2011,0,0,1,0,0,0,0,0,0,6.6,0,2013,1,1
2324,1,0.0,6,2011,0,0,1,0,0,1,1,1,1,7.3,0,2012,0,1
2326,0,4.0,6,2004,1,0,1,0,0,0,0,0,0,7.2,0,2012,1,1
2327,0,4.0,6,2004,1,0,1,0,0,0,0,0,0,3.9,0,2012,1,0
2328,0,0.0,2,2011,0,0,1,1,1,1,1,1,1,7.6,0,2012,0,1
2329,0,3.0,6,2003,0,0,1,1,1,1,1,1,1,6.3,2,2012,1,1
2331,0,4.0,6,2011,0,0,1,1,0,1,1,1,1,7.3,0,2012,0,1
2332,0,0.0,6,2011,0,0,1,0,1,1,1,1,1,6.6,0,2012,0,1
2333,1,0.0,6,2012,0,0,1,1,1,1,1,1,1,9.5,0,2012,0,1
2334,1,4.0,6,2010,0,0,1,1,0,0,0,0,0,0.0,32,2012,0,0
2335,1,4.0,1,2010,0,0,1,0,0,0,0,0,0,6.9,0,2012,0,1
2336,1,4.0,6,2010,0,0,1,1,0,0,0,0,0,0.0,6,2012,0,0
2337,0,4.0,6,2010,0,0,1,0,0,0,0,0,0,8.3,0,2012,0,1
2338,0,0.0,1,2012,0,0,1,1,0,1,1,1,1,8.3,0,2012,0,1
2339,0,0.0,1,2012,0,0,1,1,0,1,1,1,1,8.3,0,2012,0,1
2340,0,0.0,1,2012,0,0,1,1,0,1,1,1,1,8.3,0,2012,0,1
2341,1,4.0,6,2007,0,0,0,1,0,1,1,1,1,5.7,0,2012,1,0
2342,1,4.0,6,2009,0,0,1,0,1,0,0,0,0,7.0,0,2012,1,1
2343,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,8.6,0,2012,0,1
2344,1,0.0,6,2009,0,0,0,0,0,0,0,0,0,6.9,0,2012,1,1
2345,1,0.0,6,2011,0,0,1,0,0,1,1,1,1,5.6,0,2012,0,0
2346,0,0.0,1,2011,0,0,0,0,1,1,1,1,1,8.3,0,2012,0,1
2347,1,0.0,6,2012,0,0,1,0,0,0,0,0,0,0.0,7,2012,0,0
2348,1,0.0,6,2012,0,0,1,0,0,0,0,0,0,4.0,0,2012,0,0
2349,1,0.0,6,2012,0,0,1,0,0,0,0,0,0,0.0,70,2012,0,0
2350,0,0.0,6,2012,0,0,0,0,1,0,0,0,0,9.6,0,2012,0,1
2351,0,0.0,6,2011,0,0,1,1,1,1,1,1,1,9.0,0,2012,0,1
2352,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.0,0,2012,1,1
2353,0,4.0,1,2010,0,0,0,0,0,1,1,1,1,8.0,0,2012,1,1
2354,0,0.0,1,2004,1,3,1,1,0,0,0,0,0,6.9,6,2015,2,1
2355,0,4.0,6,2011,0,0,0,0,0,0,0,0,0,7.0,0,2012,0,1
2356,0,0.0,6,2011,0,0,1,0,1,0,0,0,0,3.5,0,2012,0,0
2357,0,0.0,6,2011,0,0,1,0,1,0,0,0,0,6.5,0,2012,0,1
2358,1,4.0,6,1986,0,0,0,1,0,0,0,0,0,6.9,0,2013,2,1
2359,0,4.0,6,2011,0,0,0,1,0,0,0,0,0,7.2,12,2013,0,1
2360,1,1.0,1,2011,0,0,1,0,0,0,0,0,0,7.4,4,2013,0,1
2361,0,0.0,1,2009,0,0,1,0,0,1,1,1,1,6.0,14,2013,1,1
2362,0,4.0,6,2012,0,0,1,0,0,0,0,0,0,7.6,0,2013,0,1
2363,0,0.0,6,2012,0,0,1,1,0,1,1,1,1,6.8,2,2014,1,1
2365,0,4.0,1,2012,0,0,0,0,1,0,0,0,0,8.7,6,2013,0,1
2366,1,4.0,6,1999,0,0,1,0,1,0,0,0,0,1.6,21,2013,2,0
2367,0,5.0,6,2001,1,0,1,1,1,1,1,1,1,6.0,18,2013,1,1
2368,1,5.0,6,2011,0,0,1,1,0,0,0,0,0,7.8,0,2013,1,1
2369,0,4.0,6,2009,0,0,1,0,0,0,0,0,0,8.0,0,2013,3,1
2370,0,4.0,1,2010,0,0,1,1,0,0,0,0,0,5.4,0,2013,1,0
2371,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,0.0,62,2013,1,0
2372,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,0.0,42,2013,1,0
2373,0,4.0,6,2009,0,0,1,0,0,1,1,1,1,5.6,0,2013,1,0
2374,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.9,6,2013,1,1
2375,1,3.0,1,2012,0,0,1,1,0,0,0,0,0,7.7,0,2013,0,1
2376,1,0.0,1,2009,0,0,1,0,0,0,0,0,0,5.0,8,2013,1,0
2377,0,4.0,6,1997,1,0,1,0,0,0,0,0,0,7.5,0,2013,2,1
2378,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,0.0,68,2013,1,0
2379,0,0.0,1,2011,0,0,1,1,0,1,1,1,1,6.8,10,2013,0,1
2380,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,7.5,0,2013,0,1
2381,1,0.0,1,2012,0,0,0,0,0,1,1,1,1,7.5,0,2013,0,1
2382,1,0.0,1,2010,0,0,1,0,0,0,0,0,0,0.0,62,2013,1,0
2383,1,0.0,4,2012,0,0,1,0,0,1,1,1,1,6.4,7,2013,0,1
2384,0,0.0,1,2011,0,0,1,0,1,1,1,1,1,3.3,6,2013,1,0
2385,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,6.6,14,2013,0,1
2386,1,0.0,2,2004,1,0,1,0,0,0,0,0,0,8.4,0,2013,1,1
2387,1,0.0,6,2011,0,0,1,1,0,1,1,1,1,5.7,0,2013,0,0
2388,1,0.0,1,2012,0,0,0,0,1,1,1,1,1,7.7,14,2013,0,1
2389,1,6.0,6,2004,0,0,1,1,0,0,0,0,0,7.4,10,2013,1,1
2390,0,0.0,1,2011,0,0,1,0,0,1,1,1,1,6.4,6,2013,0,1
2391,0,0.0,6,2012,0,0,1,0,1,1,1,1,1,6.0,12,2013,0,1
2392,1,4.0,1,2012,0,0,1,0,0,1,1,1,1,6.7,10,2014,0,1
2393,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,6.0,2,2013,0,1
2394,1,4.0,6,2012,0,0,0,1,0,0,0,0,0,7.7,8,2013,0,1
2395,1,0.0,1,2012,0,0,1,1,0,1,1,1,1,6.2,12,2013,0,1
2396,1,0.0,1,2012,0,0,1,1,0,1,1,1,1,6.2,12,2013,0,1
2397,0,4.0,1,2008,0,0,0,1,1,1,1,1,1,7.4,10,2013,1,1
2398,1,0.0,6,2012,0,0,1,1,0,1,1,1,1,6.6,4,2013,0,1
2399,0,4.0,6,2012,0,0,0,0,1,1,1,1,1,6.6,8,2013,0,1
2400,0,4.0,6,2012,0,0,0,0,1,1,1,1,1,6.6,8,2013,0,1
2401,1,0.0,1,2011,0,0,0,0,0,0,0,0,0,7.3,2,2013,0,1
2402,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,6.2,12,2013,0,1
2403,1,0.0,6,2012,0,0,1,0,0,0,0,0,0,2.0,12,2013,0,0
2404,1,0.0,6,2012,0,0,0,1,0,1,1,1,1,7.7,10,2013,0,1
2405,1,4.0,1,2012,0,0,0,0,1,0,0,0,0,0.0,52,2013,0,0
2406,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,7.8,0,2013,0,1
2407,0,4.0,1,2010,0,0,1,0,0,1,1,1,1,7.8,0,2013,0,1
2408,0,3.0,1,2012,0,0,1,1,1,0,0,0,0,7.4,2,2013,0,1
2409,1,4.0,2,1992,0,0,1,1,0,0,0,0,0,7.9,0,2013,3,1
2410,1,0.0,6,2003,0,0,1,0,0,0,0,0,0,7.2,0,2013,1,1
2414,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,14,2013,1,1
2415,1,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,14,2013,1,1
2416,0,0.0,1,2006,0,0,1,1,0,0,0,0,0,5.8,0,2013,1,0
2418,1,0.0,1,2013,0,0,1,0,0,0,0,0,0,6.0,5,2013,0,1
2419,0,0.0,1,2001,0,0,1,1,0,1,1,1,1,6.7,6,2013,2,1
2420,1,0.0,1,2012,0,0,0,0,1,0,0,0,0,7.2,2,2013,0,1
2421,0,0.0,1,2004,0,0,1,0,0,0,0,0,0,6.0,16,2013,1,1
2422,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,6.3,0,2013,0,1
2423,1,0.0,1,2012,0,0,1,0,1,0,0,0,0,7.2,4,2013,0,1
2424,1,0.0,1,2011,0,0,1,0,0,0,0,0,0,0.0,72,2013,0,0
2425,1,0.0,1,2011,0,0,1,0,0,0,0,0,0,0.0,68,2013,0,0
2426,1,0.0,1,2011,0,0,1,0,0,0,0,0,0,0.0,28,2013,0,0
2427,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,0.0,70,2013,1,0
2428,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,0.0,70,2013,1,0
2429,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,5.3,12,2013,1,0
2430,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,5.3,12,2013,1,0
2431,1,0.0,1,2010,0,0,1,1,0,0,0,0,0,6.7,2,2013,1,1
2432,0,0.0,1,2012,0,0,1,0,0,1,1,1,1,6.8,10,2013,0,1
2433,0,0.0,1,2012,0,0,1,0,0,1,1,1,1,6.8,10,2013,0,1
2434,1,0.0,6,2012,0,0,1,0,0,1,1,1,1,5.5,6,2013,0,0
2435,1,0.0,6,2012,0,0,1,0,0,1,1,1,1,5.5,6,2013,0,0
2436,1,0.0,6,2012,0,0,1,0,0,1,1,1,1,0.0,68,2013,0,0
2437,1,0.0,6,2012,0,0,1,0,0,1,1,1,1,0.0,68,2013,0,0
2438,1,0.0,1,2002,0,0,0,1,0,0,0,0,0,6.8,4,2013,1,1
2439,0,0.0,6,2012,0,0,1,0,0,0,0,0,0,7.0,6,2013,0,1
2440,1,0.0,6,2012,0,0,1,0,1,0,0,0,0,6.7,8,2013,0,1
2441,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,6.0,6,2013,1,1
2442,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,5.0,8,2013,1,0
2443,1,0.0,6,2013,0,0,1,0,0,1,1,1,1,6.0,6,2014,0,1
2444,1,0.0,1,2013,0,0,1,0,1,0,0,0,0,0.0,70,2014,1,0
2445,0,0.0,6,2012,0,0,1,0,0,1,1,1,1,6.8,12,2014,0,1
2446,0,0.0,6,2012,0,0,1,0,0,1,1,1,1,0.0,24,2014,0,0
2447,0,0.0,4,2013,0,0,1,0,0,0,0,0,0,7.4,4,2014,0,1
2448,0,0.0,1,2013,0,0,1,0,0,0,0,0,0,7.2,2,2014,0,1
2449,1,0.0,6,2012,0,0,1,0,0,0,0,0,0,0.0,71,2014,0,0
2450,1,0.0,1,2013,0,0,1,0,1,0,0,0,0,6.9,10,2014,0,1
2453,1,0.0,1,2013,0,0,1,0,0,1,1,1,1,0.0,63,2014,0,0
2454,1,0.0,1,2013,0,0,1,0,0,1,1,1,1,0.0,63,2014,0,0
2455,1,0.0,6,2007,0,0,1,0,0,1,1,1,1,8.2,2,2014,1,1
2456,1,4.0,1,2012,0,0,1,0,0,0,0,0,0,7.9,0,2014,0,1
2457,0,4.0,6,2013,0,0,1,0,1,0,0,0,0,8.8,0,2014,0,1
2458,1,0.0,2,2008,0,1,1,1,0,1,1,1,1,0.0,66,2014,1,0
2459,1,0.0,2,2008,0,1,1,1,0,1,1,1,1,0.0,8,2014,1,0
2460,0,0.0,6,2011,0,0,1,0,0,1,1,1,1,8.7,0,2014,1,1
2461,1,0.0,2,2008,0,1,1,1,0,1,1,1,1,0.0,48,2014,1,0
2462,0,4.0,6,2013,0,0,1,0,0,1,1,1,1,8.3,0,2014,0,1
2463,1,0.0,6,2006,0,0,1,0,0,0,0,0,0,0.0,48,2014,1,0
2464,1,0.0,1,2011,1,0,0,1,0,0,0,0,0,7.6,0,2014,1,1
2469,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,2.3,16,2014,0,0
2470,1,0.0,6,2012,0,0,1,1,0,1,1,1,1,5.5,0,2014,0,0
2471,0,0.0,6,2013,0,0,1,0,1,0,0,0,0,6.0,4,2014,0,1
2472,0,4.0,1,2013,0,0,0,1,0,1,1,1,1,8.9,2,2014,0,1
2473,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,7.8,0,2014,0,1
2474,0,0.0,1,2013,0,0,1,0,1,0,0,0,0,6.0,1,2014,0,1
2475,1,0.0,6,2013,0,0,1,0,0,0,0,0,0,3.6,14,2014,0,0
2476,0,0.0,1,2010,0,0,1,1,0,0,0,0,0,6.0,10,2014,1,1
2477,0,0.0,1,2012,0,0,1,0,0,0,0,0,0,7.5,4,2014,0,1
2478,0,3.0,1,2012,0,0,1,1,0,1,1,1,1,8.0,0,2014,0,1
2479,1,0.0,1,2010,0,0,1,0,1,0,0,0,0,3.5,34,2014,1,0
2480,1,0.0,1,2010,0,0,1,0,1,0,0,0,0,0.0,14,2014,1,0
2481,0,0.0,1,2013,0,0,1,0,1,0,0,0,0,6.0,4,2014,0,1
2482,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,7.5,11,2014,0,1
2483,0,0.0,6,2013,0,0,1,0,0,1,1,1,1,7.2,10,2014,0,1
2484,1,0.0,6,2013,0,0,1,0,0,0,0,0,0,6.0,13,2014,0,1
2485,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,14,2014,1,0
2486,1,0.0,6,2013,0,0,0,0,0,0,0,0,0,6.5,7,2014,0,1
2487,0,0.0,3,2013,0,0,1,0,0,0,0,0,0,7.0,1,2014,0,1
2488,0,0.0,1,2013,0,0,0,0,0,0,0,0,0,7.8,3,2014,0,1
2489,0,0.0,1,2014,0,0,1,0,1,0,0,0,0,8.4,2,2014,0,1
2490,0,0.0,6,2014,0,0,1,1,0,1,1,1,1,6.6,2,2015,0,1
2491,0,0.0,6,2014,0,0,0,0,1,0,0,0,0,6.4,10,2015,0,1
2492,0,0.0,2,2012,0,0,1,0,0,0,0,0,0,0.0,0,2015,1,0
2493,0,0.0,2,2012,0,0,1,0,0,0,0,0,0,3.9,10,2015,1,0
2496,1,0.0,6,2014,0,0,1,0,0,0,0,0,0,0.0,34,2015,0,0
2497,0,0.0,1,2011,0,0,0,0,1,0,0,0,0,6.5,0,2015,0,1
2498,0,0.0,6,2014,0,0,1,0,1,1,1,1,1,6.0,0,2015,0,1
2499,0,0.0,6,2014,0,0,1,0,0,1,1,1,1,7.8,4,2015,0,1
2500,0,0.0,6,2014,0,0,0,0,0,0,0,0,0,8.2,4,2015,0,1
2501,0,0.0,1,2014,0,0,1,0,0,0,0,0,0,6.5,4,2015,0,1
2502,1,4.0,6,2014,0,0,0,0,0,0,0,0,0,0.0,66,2015,0,0
2503,0,0.0,1,2006,0,0,1,0,0,1,1,1,1,7.2,2,2015,1,1
2504,0,4.0,6,2013,0,0,0,0,0,0,0,0,0,7.7,4,2015,0,1
